Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,Frontier,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PctChristianRange,PercentEvangelical,PctEvangelicalRange,ROP1,PeopleID1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,RegionCode,RegionName,ROG2,Continent,10_40Window,CountOfCountries,IndigenousCode,WorkersNeeded,Latitude,Longitude
CD,Chad,13642,106494,Mbum,Mbum,44000,5,N,N,mdd,Mbum,4,6,Islam,25.000,10-50%,16.000,10-50%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,3,N,,7.5284218532859,15.544613379804
CD,Chad,13653,106511,Medogo,Medogo,44000,1,Y,Y,mne,Naba,1,6,Islam,0.016,0-0.1%,0.016,0-0.1%,A013,22,"Sub-Saharan Peoples",180,C0084,"Guera-Naba of Chad",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,12.85483726223,17.562827179731
CD,Chad,13690,106565,Mesme,"Mesme, Zime",79000,5,N,N,zim,Mesme,4,1,Christianity,70.000,50-100%,40.000,10-50%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,,9.283,15.67495
CD,Chad,13691,106566,Mesmedje,Mesmedje,101000,1,Y,Y,mes,Masmaje,1,6,Islam,0.010,0-0.1%,0.010,0-0.1%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,2,13.08034,19.28436
CD,Chad,13722,106636,Miltu,Miltu,1100,4,N,N,bmi,Bagirmi,3,6,Islam,4.000,2-5%,4.000,2-5%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,,10.2373,17.41067
CD,Chad,10289,100279,"Mimi, Amdang","Mimi, Amdang",112000,1,Y,Y,amj,Amdang,2,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,8,"Africa, West and Central",AFR,Africa,Y,2,Y,2,14.511490000063,21.312080000192
CD,Chad,13762,106709,Mogum,Mogum,24000,1,Y,N,mou,Mogum,3,6,Islam,2.000,0.1-2%,1.000,0.1-2%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,11.56991,18.60217
CD,Chad,13773,106727,Mokoulou,Mokoulou,51000,4,N,N,moz,Mukulu,4,4,"Ethnic Religions",15.000,10-50%,7.000,5-10%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,,11.86521,18.18533
CD,Chad,13852,106851,Mubi,Mubi,139000,1,Y,Y,mub,Mubi,1,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,3,12.70213,19.58251
CD,Chad,13733,106659,Mulgi,Mulgi,10000,1,Y,N,mvh,Mulgi,2,4,"Ethnic Religions",2.000,0.1-2%,1.000,0.1-2%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,9.65857,16.98992
CD,Chad,13868,106897,Mundang,Mundang,436000,4,N,N,mua,Mundang,5,1,Christianity,50.000,10-50%,5.000,2-5%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,2,Y,,9.63106,14.51768
CD,Chad,13840,106832,"Musgum, Mulwi","Musgum, Mulwi",96000,5,N,N,mug,Musgu,5,4,"Ethnic Religions",33.000,10-50%,23.000,10-50%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,2,Y,,10.86707,15.29288
CD,Chad,13941,107067,Nancere,Nancere,180000,5,N,N,nnc,Nancere,5,1,Christianity,70.000,50-100%,35.000,10-50%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,,9.29906,16.11146
CD,Chad,13270,107149,Ndam,"Ndam, Dam",28000,1,Y,N,ndm,Ndam,3,6,Islam,0.102,0.1-2%,0.080,0-0.1%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,9.79885,17.32597
CD,Chad,13335,107236,Ngam,Ngam,172000,5,N,N,nmc,Ngam,4,1,Christianity,80.000,50-100%,21.000,10-50%,A013,22,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,8,"Africa, West and Central",AFR,Africa,Y,2,Y,,8.45401,18.45706
CD,Chad,14763,108711,Ngambay,Ngambay,2101000,5,N,N,sba,Ngambay,5,4,"Ethnic Religions",40.000,10-50%,12.000,10-50%,A013,22,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,8,"Africa, West and Central",AFR,Africa,Y,3,Y,,8.79807,15.97533
CD,Chad,13370,107286,Ngete,Ngete,42000,5,N,N,nnn,Ngete,3,4,"Ethnic Religions",48.000,10-50%,25.000,10-50%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,,9.32003,15.27939
CD,Chad,13392,107316,Nielim,"Nielim, Mjillem",20000,1,Y,N,nie,Niellim,4,6,Islam,0.300,0.1-2%,0.200,0.1-2%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,9.70103,17.81146
CD,Chad,14107,107573,Nzakmbay,Nzakmbay,56000,5,N,N,nzy,Nzakambay,4,4,"Ethnic Religions",45.000,10-50%,23.000,10-50%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,2,Y,,7.68614,15.79777
CD,Chad,14285,107811,Pana,Pana,3300,2,N,N,pnz,"Pana (Central African Republic)",4,6,Islam,42.000,10-50%,2.000,0.1-2%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,4,Y,,7.53352,15.72002
CD,Chad,14376,107999,Peve,"Peve, Lame",98000,5,N,N,lme,Peve,4,1,Christianity,60.000,50-100%,35.000,10-50%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,2,Y,,9.17787,14.62983
CD,Chad,14592,108443,Runga,Runga,84000,1,Y,Y,rou,Runga,1,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,8,"Africa, West and Central",AFR,Africa,Y,2,Y,2,10.43613,21.0342
CD,Chad,14620,108482,Saba,Saba,4200,1,Y,N,saa,Saba,3,6,Islam,0.300,0.1-2%,0.200,0.1-2%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,11.2853,18.28996
CD,Chad,14728,108648,Sango,Sango,75000,4,N,N,sag,Sango,5,1,Christianity,55.000,50-100%,7.000,5-10%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,5,N,,10.84,18.307
CD,Chad,14761,108709,"Sara Majingai-Ngama","Sara Majingai-Ngama, Sar",580000,4,N,N,mwm,Sar,5,1,Christianity,65.000,50-100%,4.000,2-5%,A013,22,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,8,"Africa, West and Central",AFR,Africa,Y,1,Y,,8.97891,17.91882
CD,Chad,14762,108710,"Sara Mbai","Sara Mbai",343000,4,N,N,myb,Mbay,5,1,Christianity,89.000,50-100%,9.000,5-10%,A013,22,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,8,"Africa, West and Central",AFR,Africa,Y,4,Y,,8.21933,17.65686
CD,Chad,14775,108734,Sarwa,Sarwa,7000,1,Y,N,swy,Sarua,0,6,Islam,0.400,0.1-2%,0.300,0.1-2%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,10.549,17.06051
CD,Chad,14941,109317,Sinyar,"Sinyar, Shamya",37000,1,Y,Y,sys,Sinyar,1,6,Islam,0.006,0-0.1%,0.006,0-0.1%,A013,22,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,12.05466,22.42729
CD,Chad,14975,109379,Sokoro,"Sokoro, Tunjur",21000,4,N,N,sok,Sokoro,3,6,Islam,5.000,2-5%,4.000,2-5%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,2,Y,,11.45358,17.66695
CD,Chad,14624,109396,"Somrai, Sabine","Somrai, Sabine",29000,5,N,N,sor,Soumraye,3,1,Christianity,65.000,50-100%,23.000,10-50%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,,9.65772,16.65209
CD,Chad,15125,109609,Sungor,"Sungor, Asungor",92000,1,Y,Y,sjg,Assangori,2,6,Islam,0.020,0-0.1%,0.010,0-0.1%,A013,22,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,8,"Africa, West and Central",AFR,Africa,Y,2,Y,2,13.74642,21.66878
CD,Chad,15129,109619,Surbakhal,Surbakhal,24000,1,Y,Y,sbj,Surbakhal,1,6,Islam,0.009,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,13.13337,21.62352
CD,Chad,15221,109768,Tama,Tama,247000,1,Y,Y,tma,"Tama (Chad)",2,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,8,"Africa, West and Central",AFR,Africa,Y,2,Y,5,14.331949999693,21.995149999573
CD,Chad,19287,115260,"Taram, Temki","Taram, Temki",1600,1,Y,Y,tax,Tamki,2,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,11.50069,18.22723
CD,Chad,15520,110113,Tobanga,Tobanga,98000,5,N,N,tng,Tobanga,4,1,Christianity,55.000,50-100%,35.000,10-50%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,,9.75678,16.24408
CD,Chad,15567,110172,Torom,Torom,27000,1,Y,Y,trj,Toram,0,6,Islam,0.050,0-0.1%,0.030,0-0.1%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,11.22854,19.53129
CD,Chad,15316,109917,"Tubu, Teda","Tubu, Teda",112000,1,Y,Y,tuq,Tedaga,1,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",159,C0063,Kanuri-Saharan,8,"Africa, West and Central",AFR,Africa,Y,5,Y,2,20.53525,17.67243
CD,Chad,15614,110241,Tuburi,Tuburi,237000,5,N,N,tui,Tupuri,5,1,Christianity,83.000,50-100%,38.000,10-50%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,2,Y,,9.84226,14.92871
CD,Chad,15630,110268,Tumak,Tumak,99000,5,N,N,tmc,Tumak,4,1,Christianity,80.000,50-100%,14.000,10-50%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,,9.46273,17.3474
CD,Chad,15645,110290,Tunya,Tunya,8900,4,N,N,tug,Tunia,3,6,Islam,10.000,5-10%,5.000,2-5%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,1,Y,,9.39914,18.19024
CD,Chad,15679,110350,Ubi,Ubi,9000,1,Y,N,ubi,Ubi,2,6,Islam,0.251,0.1-2%,0.251,0.1-2%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,11.79274,18.55373
CD,Chad,16080,111134,Zaghawa,Zaghawa,204000,1,Y,Y,zag,Zaghawa,2,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",159,C0063,Kanuri-Saharan,8,"Africa, West and Central",AFR,Africa,Y,3,Y,4,15.280033572192,21.994991485968
CD,Chad,16084,111142,"Zan Gula","Zan Gula",15000,1,Y,N,zna,"Zan Gula",3,6,Islam,3.000,2-5%,1.000,0.1-2%,A013,22,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,10.57399,19.18297
CD,Chad,18975,115261,Zirenkel,Zirenkel,8300,1,Y,Y,zrn,Zerenkel,1,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",158,C0062,"Chadic  ",8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,12.2275,18.52943
CI,Chile,15741,110448,"Americans, U.S.","Americans, U.S.",9800,5,N,N,eng,English,5,1,Christianity,87.000,50-100%,34.000,10-50%,A009,18,"North American Peoples",109,C0011,Anglo-American,11,"America, Latin",LAM,"South America",N,78,N,,-33.469857,-70.574878
CI,Chile,12863,105433,"Atacameno, Kunza",Atacameno,27000,4,N,N,spa,Spanish,5,1,Christianity,92.000,50-100%,9.000,5-10%,A007,16,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",11,"America, Latin",LAM,"South America",N,2,Y,,-23.68492446779,-68.064334862164
CI,Chile,18757,101884,"Aymara, Central","Aymara, Chilean",127000,5,N,N,ayr,"Aymara, Central",5,1,Christianity,78.000,50-100%,17.000,10-50%,A007,16,"Latin-Caribbean Americans",125,C0027,Aymara,11,"America, Latin",LAM,"South America",N,3,Y,,-21.60734,-68.97504
CI,Chile,10709,101106,Basque,Basque,7900,3,N,N,eus,Basque,5,1,Christianity,94.000,50-100%,1.000,0.1-2%,A003,12,"Eurasian Peoples",134,C0038,Basque,11,"America, Latin",LAM,"South America",N,11,N,,-53.151186,-70.914641
CI,Chile,11140,102927,British,British,6300,4,N,N,eng,English,5,1,Christianity,65.000,50-100%,7.000,5-10%,A003,12,"Eurasian Peoples",110,C0012,Anglo-Celt,11,"America, Latin",LAM,"South America",N,81,N,,-33.5000000004,-70.616669999821
CI,Chile,21999,119020,Chango,Chango,4900,4,N,N,spa,Spanish,5,1,Christianity,60.000,50-100%,5.000,2-5%,A007,16,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",11,"America, Latin",LAM,"South America",N,1,Y,,-24.5,-70.5
CI,Chile,11335,102113,Chilean,Chilean,17460000,5,N,N,spa,Spanish,5,1,Christianity,89.040,50-100%,23.024,10-50%,A007,16,"Latin-Caribbean Americans",188,C0093,Hispanic,11,"America, Latin",LAM,"South America",N,11,Y,,-33.462095652692,-70.691753882136
CI,Chile,19206,115066,"Chinese, general","Chinese, general",13000,4,N,N,cmn,"Chinese, Mandarin",5,2,Buddhism,30.000,10-50%,7.500,5-10%,A002,11,"East Asian Peoples",161,C0065,Chinese,11,"America, Latin",LAM,"South America",N,46,N,,-33.581729268291,-70.681688705769
CI,Chile,19007,114916,Deaf,Deaf,21000,1,Y,N,csg,"Chilean Sign Language",3,9,Unknown,1.000,0.1-2%,,Unknown,A017,26,Deaf,328,C0252,Deaf,11,"America, Latin",LAM,"South America",N,164,Y,1,-32.78099,-70.66979
CI,Chile,20502,115124,Diaguita,Diaguita,50000,4,N,N,spa,Spanish,5,1,Christianity,72.000,50-100%,3.000,2-5%,A007,16,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",11,"America, Latin",LAM,"South America",N,2,Y,,-28.903162,-70.165154
CI,Chile,11871,103305,German,German,47000,4,N,N,deu,"German, Standard",5,1,Christianity,78.000,50-100%,4.000,2-5%,A003,12,"Eurasian Peoples",175,C0079,Germanic,11,"America, Latin",LAM,"South America",N,57,N,,-33.503935,-70.670033
CI,Chile,11942,103480,Greek,Greek,7300,3,N,N,ell,Greek,5,1,Christianity,95.000,50-100%,0.270,0.1-2%,A003,12,"Eurasian Peoples",178,C0082,Greek,11,"America, Latin",LAM,"South America",N,41,N,,-33.415282,-70.686094
CI,Chile,12143,103900,"Huilliche, Southern Mapuche","Huilliche, Southern Mapuche",3400,5,N,N,huh,Huilliche,0,1,Christianity,80.000,50-100%,11.000,10-50%,A007,16,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",11,"America, Latin",LAM,"South America",N,1,Y,,-40.28984,-72.75709
CI,Chile,12273,104096,Italian,Italian,39000,4,N,N,ita,Italian,5,1,Christianity,83.000,50-100%,3.500,2-5%,A003,12,"Eurasian Peoples",193,C0098,Italian,11,"America, Latin",LAM,"South America",N,42,N,,-33.538127,-70.610468
CI,Chile,15080,109538,"Jewish, Spanish-speaking","Jewish, Spanish-speaking",16000,1,Y,N,spa,Spanish,5,4,"Ethnic Religions",1.000,0.1-2%,0.200,0.1-2%,A006,15,Jewish,197,C0102,Jewish,11,"America, Latin",LAM,"South America",N,13,N,1,-34.01445,-71.27
CI,Chile,10239,100207,Kawashkar,Kawashkar,2000,4,N,N,spa,Spanish,5,1,Christianity,80.000,50-100%,9.000,5-10%,A007,16,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",11,"America, Latin",LAM,"South America",N,1,Y,,-49.139136,-74.454329
CI,Chile,19209,105667,"Latin American, general","Latin American, general",200000,4,N,N,spa,Spanish,5,1,Christianity,90.000,50-100%,10.000,5-10%,A007,16,"Latin-Caribbean Americans",258,C0168,"Hispanic American, other",11,"America, Latin",LAM,"South America",N,14,N,,-34.01445,-71.26981
CI,Chile,13526,106296,Mapuche,"Mapuche, Araucanian",1670000,5,N,N,arn,Mapudungun,4,1,Christianity,70.000,50-100%,29.420,10-50%,A007,16,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",11,"America, Latin",LAM,"South America",N,2,Y,,-38.43638,-72.1826
CI,Chile,14502,108236,Quechua,"Quechua, South Bolivian",15000,5,N,N,quh,"Quechua, South Bolivian",5,1,Christianity,90.000,50-100%,12.000,10-50%,A007,16,"Latin-Caribbean Americans",274,C0185,Quechua,11,"America, Latin",LAM,"South America",N,3,N,,-23.629991,-70.375706
CI,Chile,11681,102825,"Rapa Nui, Easter Islander","Rapa Nui, Easter Islander",9300,4,N,N,rap,"Rapa Nui",4,1,Christianity,85.000,50-100%,9.000,5-10%,A010,19,"Pacific Islanders",269,C0180,Polynesian,11,"America, Latin",LAM,"South America",N,1,Y,,-27.12479,-109.35714
CI,Chile,15077,109534,Spaniard,Spaniard,12000,4,N,N,spa,Spanish,5,1,Christianity,95.000,50-100%,2.200,2-5%,A003,12,"Eurasian Peoples",291,C0202,Spanish,11,"America, Latin",LAM,"South America",N,35,N,,-34.01445,-71.272
CI,Chile,19394,110953,Yamana,Yamana,1400,4,N,N,spa,Spanish,5,1,Christianity,94.000,50-100%,9.000,5-10%,A007,16,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",11,"America, Latin",LAM,"South America",N,1,Y,,-54.936963,-67.603829
CH,China,18385,113978,"A Che","A Che",42000,1,Y,Y,yif,Ache,3,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,24.68311,101.97421
CH,China,18399,113993,A'ou,A'ou,2800,1,Y,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A011,20,"Southeast Asian Peoples",295,C0207,Tai,3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,26.940644878159,106.02223729122
CH,China,18388,113981,A-Hmao,A-Hmao,449000,5,N,N,hmd,"Miao, Large Flowery",5,1,Christianity,80.000,50-100%,75.000,50-100%,A011,20,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",3,"Asia, Northeast",ASI,Asia,Y,1,Y,,27.868189999969,104.06038000014
CH,China,10146,100038,Achang,Achang,44000,4,N,N,acn,Achang,5,4,"Ethnic Religions",7.000,5-10%,7.000,5-10%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,2,Y,,24.404923922101,97.78476704916
CH,China,18384,113977,"Achang, Husa","Achang, Husa",7500,1,Y,N,acn,Achang,5,4,"Ethnic Religions",2.000,0.1-2%,2.000,0.1-2%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,24.40347417899,97.871655614315
CH,China,18386,113979,Adi,Adi,1200,1,Y,Y,adi,Adi,5,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",103,C0004,Adi,3,"Asia, Northeast",ASI,Asia,Y,3,Y,1,28.482663132897,92.542649710016
CH,China,17939,113427,"Adi Ramo","Adi Ramo",200,1,Y,Y,adi,Adi,5,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",103,C0004,Adi,3,"Asia, Northeast",ASI,Asia,Y,2,N,1,29.4,94.34
CH,China,18387,113980,Adu,Adu,8100,1,Y,Y,cmn,"Chinese, Mandarin",5,7,Non-Religious,0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,25.931359644143,106.28422769113
CH,China,10195,100146,Ai-Cham,Ai-Cham,3100,1,Y,N,aih,Ai-Cham,1,4,"Ethnic Religions",0.500,0.1-2%,0.200,0.1-2%,A011,20,"Southeast Asian Peoples",150,C0054,Bouyei,3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,25.48886,107.83808
CH,China,10522,100665,"Ainu (China)","Ainu (China)",12000,1,Y,Y,aib,"Ainu (China)",1,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A015,24,"Turkic Peoples",311,C0223,Ural-Siberian,3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,38.930205258566,76.169595641825
CH,China,18899,114852,Akeu,Akeu,11000,1,Y,Y,aeu,Akeu,4,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,4,Y,1,22.19587,101.08233
CH,China,10223,100185,Akha,Akha,257000,1,Y,N,ahk,Akha,5,4,"Ethnic Religions",0.350,0.1-2%,0.309,0.1-2%,A014,23,"Tibetan-Himalayan Peoples",185,C0089,Hani,3,"Asia, Northeast",ASI,Asia,Y,5,N,5,21.952,100.09309
CH,China,18389,113982,"Akto Turkmen","Akto Turkmen",2800,1,Y,Y,uig,Uyghur,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A015,24,"Turkic Peoples",204,C0110,Kyrgyz,3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,39.153385214656,75.938287562721
CH,China,18390,113983,Aling,Aling,8200,1,Y,Y,yig,"Nasu, Wusa",4,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,24.938008863119,103.80294450668
CH,China,18886,114830,Alu,Alu,3900,1,Y,Y,nos,"Nisu, Eastern",1,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,3,N,1,23.10906,102.94476
CH,China,21074,116100,Alugu,Alugu,3600,1,Y,Y,aub,Alugu,1,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,23.016706,103.120791
CH,China,18391,113984,Aluo,Aluo,28000,1,Y,Y,yna,Aluo,0,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,26.23548,102.18097
CH,China,18392,113985,"Amdo, Hbrogpa","Amdo, Hbrogpa",738000,1,Y,Y,adx,"Tibetan, Amdo",4,2,Buddhism,0.050,0-0.1%,0.050,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,3,"Asia, Northeast",ASI,Asia,Y,1,Y,15,34.479699358339,100.24247112794
CH,China,18393,113986,"Amdo, Rongba","Amdo, Rongba",161000,1,Y,Y,adx,"Tibetan, Amdo",4,2,Buddhism,0.010,0-0.1%,0.010,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,3,"Asia, Northeast",ASI,Asia,Y,1,Y,3,34.524750317192,100.49083217385
CH,China,18394,113987,"Amdo, Rongmahbrogpa","Amdo, Rongmahbrogpa",186000,1,Y,Y,adx,"Tibetan, Amdo",4,2,Buddhism,0.050,0-0.1%,0.050,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,3,"Asia, Northeast",ASI,Asia,Y,1,Y,4,34.523345103952,100.4886813641
CH,China,18395,113988,"Amdo, Rtahu","Amdo, Rtahu",100000,1,Y,Y,adx,"Tibetan, Amdo",4,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,3,"Asia, Northeast",ASI,Asia,Y,1,Y,2,34.520750465386,100.4864585404
CH,China,10295,100294,Ami,Ami,2000,1,Y,Y,ami,Amis,5,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A002,11,"East Asian Peoples",298,C0210,"Taiwan Indigenous",3,"Asia, Northeast",ASI,Asia,Y,2,Y,1,23.981006336173,117.02325059474
CH,China,19373,114915,Angku,Angku,8000,1,Y,Y,kkn,"Kon Keu",1,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A011,20,"Southeast Asian Peoples",239,C0147,Mon-Khmer,3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,21.872035494143,100.78153358021
CH,China,10326,100354,Anglo-Australian,Anglo-Australian,79000,5,N,N,eng,English,5,1,Christianity,81.000,50-100%,35.000,10-50%,A003,12,"Eurasian Peoples",110,C0012,Anglo-Celt,3,"Asia, Northeast",ASI,Asia,Y,14,N,,22.321188814806,114.18399041058
CH,China,18396,113990,Ani,Ani,9900,1,Y,Y,ypn,"Phowa, Ani",1,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,24.5198,103.72997
CH,China,18397,113991,"Ao Biao","Ao Biao",17000,1,Y,N,bje,"Biao-Jiao Mien",2,4,"Ethnic Religions",0.400,0.1-2%,0.400,0.1-2%,A011,20,"Southeast Asian Peoples",319,C0232,Yao-Mien,3,"Asia, Northeast",ASI,Asia,Y,1,Y,1,25.539835774356,111.35343926455
